Angle,AutoHitType,AutoPitchType,AwayTeam,AwayTeamForeignID,Balls,BasePositionX,BasePositionY,BasePositionZ,Batter,BatterId,BatterSide,BatterTeam,Bearing,CatchPositionX,CatchPositionY,CatchPositionZ,Catcher,CatcherId,CatcherTeam,CatcherThrowCatchConfidence,CatcherThrowLocationConfidence,CatcherThrowReleaseConfidence,CatcherThrows,ContactPositionX,ContactPositionY,ContactPositionZ,Date,Direction,Distance,EffectiveVelo,ExchangeTime,ExitSpeed,Extension,GameForeignID,GameID,GameUID,HangTime,HitLandingConfidence,HitLaunchConfidence,HitSpinAxis,HitSpinRate,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,HomeTeam,HomeTeamForeignID,HorzApprAngle,HorzBreak,HorzRelAngle,InducedVertBreak,Inning,KorBB,LastTrackedDistance,League,Level,LocalDateTime,MaxHeight,MeasuredDuration,Notes,Outs,OutsOnPlay,PAofInning,PitchCall,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchLocationConfidence,PitchMovementConfidence,PitchNo,PitchReleaseConfidence,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,PitchUID,Pitcher,PitcherId,PitcherSet,PitcherTeam,PitcherThrows,PitchofPA,PlateLocHeight,PlateLocSide,PlayID,PlayResult,PopTime,PositionAt110X,PositionAt110Y,PositionAt110Z,RelHeight,RelSide,RelSpeed,RunsScored,SpeedDrop,SpinAxis,SpinRate,Stadium,Strikes,System,TaggedHitType,TaggedPitchType,ThrowPositionX,ThrowPositionY,ThrowPositionZ,ThrowSpeed,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,Tilt,Time,TimeToBase,Top/Bottom,UTCDate,UTCDateTime,UTCTime,VertApprAngle,VertBreak,VertRelAngle,ZoneSpeed,ZoneTime,ax0,ay0,az0,pfxx,pfxz,vx0,vy0,vz0,x0,y0,z0
36.998937,FlyBall,Sinker,NEB,4865,1,,,,"Buettenback, Max ",822404,Left,NEB,-159.433464,,,,"Fikes, Trey ",10277361,NEB,,,,Right,1.58953,3.05342,-0.13901,2025-09-08,-158.055737,208.31196,93.01172,,69.62472,5.9245,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,2.95159,Low,High,8.21916,3496.055706,1.58981,-75.65798,2.84862,-0.12914,0.33175,-0.29046,0.13609,-0.03099,0.0027,3.0534,61.45612,-26.57515,3.09694,-0.84186,0.29871,-0.09993,0.02131,-0.00193,-0.13888,-30.48353,2.34624,-0.35528,0.25284,-0.18133,0.08043,-0.01801,0.00157,NEB,4865,0.050045,17.58442,-3.103717,13.66221,3,Undefined,57.07118,Team,TeamExclusive,2025-09-08T16:21:04.9031168-05:00,43.31918,,,2,0,5,FoulBallNotFieldable,,,,High,High,83,High,54.57835,-137.1083,14.65311,5.94208,-3.78604,-8.80901,-1.53749,7.23373,-9.29143,bb4c71e0-8cf9-11f0-a6e0-75560cc6e930,"Ziola, Jace ",1000355275,Undefined,NEB,Right,4,2.9603,0.1264,bbd604fa-26b6-4cee-925a-be5ac571ac7b,Undefined,,-102.41206,43.23085,-40.14623,5.94313,1.54398,93.80016,0,7.95932,234.230174,2304.425563,UNebraska,2,v3,Undefined,Fastball,,,,,,,,,,,,,,1:45,16:21:04.90,,Top,2025-09-08,2025-09-08T21:21:04.9031168Z,21:21:04.90,-4.991647,-18.04005,-1.59161,85.84084,0.405244,-18.58285,29.30621,-17.61801,-9.88312,7.7415,6.61097,-136.12618,-4.37646,-1.30551,50.0,5.80531
62.444023,,Changeup,NEB,4865,1,,,,"Buettenback, Max ",822404,Left,NEB,,,,,"Fikes, Trey ",10277361,NEB,,,,Right,1.9328,2.23021,-0.39055,2025-09-08,-60.61322,,82.28732,,77.03431,6.22416,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,,Undefined,High,150.264846,4765.21278,1.9328,25.64798,-15.07581,5.36638,-1.50149,0.39323,-0.11172,0.03115,-0.00527,2.23021,100.16656,-30.57013,4.05671,-0.71147,0.10993,-0.03269,0.01507,-0.00354,-0.39055,-45.5424,1.41037,1.03464,-0.52011,0.16962,-0.0409,0.00572,-0.0001,NEB,4865,0.551774,19.47505,-2.964246,6.47339,3,Undefined,48.81537,Team,TeamExclusive,2025-09-08T16:21:47.2777728-05:00,77.46512,,,2,0,5,FoulBallNotFieldable,,,,High,High,84,High,54.2789,-121.00842,12.27024,5.69966,-0.6826,-13.31359,-1.62427,6.06853,-8.00928,d48ab1d0-8cf9-11f0-a6e0-75560cc6e930,"Ziola, Jace ",1000355275,Undefined,NEB,Right,5,2.59684,0.51649,00ed4018-d0aa-4c5d-b870-25f12c0470ae,Undefined,,,,,5.69707,1.63121,82.74437,0,7.2624,255.226132,2100.356012,UNebraska,2,v3,Undefined,ChangeUp,,,,,,,,,,,,,,2:30,16:21:47.27,,Top,2025-09-08,2025-09-08T21:21:47.2777728Z,21:21:47.27,-6.638393,-34.03081,-0.286084,75.48197,0.458059,-16.01856,24.54049,-26.62717,-11.02461,3.8176,5.50006,-120.13752,-1.62754,-1.419,50.0,5.65867
,,Four-Seam,NEB,4865,1,,,,"Buettenback, Max ",822404,Left,NEB,,,,,"Fikes, Trey ",10277361,NEB,,,,Right,,,,2025-09-08,,,91.93549,,,5.91105,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865,0.497819,13.26623,-1.882359,18.27379,3,Undefined,,Team,TeamExclusive,2025-09-08T16:22:13.7410560-05:00,,,,2,0,5,BallCalled,,,,High,High,85,High,54.58812,-135.93246,15.23465,6.06714,0.70565,-7.31376,-1.43374,4.28359,-6.6712,e43a0b80-8cf9-11f0-a6e0-75560cc6e930,"Ziola, Jace ",1000355275,Undefined,NEB,Right,6,5.12657,0.79787,98631143-7155-429b-961b-3eb29a45f9ec,Undefined,,,,,6.07034,1.44018,92.93934,0,8.57073,217.623191,2278.929693,UNebraska,2,v3,Undefined,Fastball,,,,,,,,,,,,,,1:15,16:22:13.74,,Top,2025-09-08,2025-09-08T21:22:13.7410560Z,21:22:13.74,-2.476292,-14.17509,0.255715,84.36861,0.409988,-13.3424,30.46931,-14.62752,-7.27032,9.56119,3.83153,-134.90012,0.21005,-1.29626,50.0,6.08265
18.121594,LineDrive,Changeup,NEB,4865,2,,,,"Buettenback, Max ",822404,Left,NEB,63.591302,,,,"Fikes, Trey ",10277361,NEB,,,,Right,3.84085,2.68889,-0.56685,2025-09-08,52.281154,233.62998,84.16515,,95.2235,6.47465,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,2.444344,Low,Medium,,4083.991661,3.8408,81.2055,-28.0212,7.3375,-1.41747,0.08245,0.06456,-0.02213,0.00236,2.68899,43.43701,-21.20935,1.96858,-0.81659,0.50828,-0.21282,0.04787,-0.00444,-0.56688,104.9956,-13.36289,3.51191,-0.67518,0.03503,0.03307,-0.0111,0.00118,NEB,4865,-0.210701,15.98706,-3.109396,9.49914,3,Undefined,121.7144,Team,TeamExclusive,2025-09-08T16:22:35.9194112-05:00,26.79525,,,2,0,5,FoulBallNotFieldable,,,,High,High,86,High,54.03043,-122.17061,10.50292,5.57626,-2.42712,-11.87564,-1.72212,6.5089,-6.98361,f19207b0-8cf9-11f0-a6e0-75560cc6e930,"Ziola, Jace ",1000355275,Undefined,NEB,Right,7,2.10934,0.20031,cca12903-3227-405e-be26-1aa7aad2c957,Undefined,,61.66142,26.2152,91.0921,5.57527,1.7264,83.52765,0,6.02252,242.212586,2111.966002,UNebraska,2,v3,Undefined,ChangeUp,,,,,,,,,,,,,,2:00,16:22:35.91,,Top,2025-09-08,2025-09-08T21:22:35.9194112Z,21:22:35.91,-6.579089,-29.21781,-1.120991,77.50513,0.447839,-13.96721,21.00585,-23.75128,-9.23189,5.56717,6.0468,-121.47564,-3.21291,-1.51442,50.0,5.48296
,,Sinker,NEB,4865,2,,,,"Buettenback, Max ",822404,Left,NEB,,,,,"Fikes, Trey ",10277361,NEB,,,,Right,,,,2025-09-08,,,92.79003,,,5.96259,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865,1.526099,17.08899,-1.545255,14.45749,3,Strikeout,,Team,TeamExclusive,2025-09-08T16:23:05.7537024-05:00,,,,2,1,5,StrikeSwinging,,,,High,High,87,High,54.53767,-137.21907,15.8922,6.04074,-3.60871,-8.46028,-1.37024,3.47166,-8.55371,03596bf0-8cfa-11f0-a6e0-75560cc6e930,"Ziola, Jace ",1000355275,Undefined,NEB,Right,8,3.17824,1.36869,29636e84-b35d-42b3-bce4-d88da5d3ce25,Undefined,,,,,6.04238,1.37787,93.81716,0,8.5972,231.929024,2106.204094,UNebraska,2,v3,Undefined,Fastball,,,,,,,,,,,,,,1:45,16:23:05.75,,Top,2025-09-08,2025-09-08T21:23:05.7537024Z,21:23:05.75,-4.82599,-17.39647,-1.524424,85.21996,0.406212,-17.10742,31.78439,-16.92055,-9.17414,8.17993,2.90376,-136.16394,-4.17041,-1.26442,50.0,5.91161
,,Sinker,NEB,4865,0,,,,"Newhan, Nico",814552,Right,NEB,,,,,"Fikes, Trey ",10277361,NEB,,,,Right,,,,2025-09-08,,,92.02848,,,6.02219,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865,-1.370428,14.31918,-3.938243,13.06772,4,Undefined,,Team,TeamExclusive,2025-09-08T16:32:28.0374784-05:00,,,,0,0,1,BallCalled,,,,High,High,100,High,54.47898,-135.34094,14.14028,6.08301,-0.19132,-9.62538,-1.83682,9.13616,-7.68948,52834560-8cfb-11f0-a6e0-75560cc6e930,"Ziola, Jace ",1000355275,Undefined,NEB,Right,1,4.38978,-0.61699,f6983cdc-2641-4522-aad4-3522ca6a2543,Undefined,,,,,6.08378,1.84331,92.66586,0,7.97107,229.887721,2228.787312,UNebraska,0,v3,Undefined,Fastball,,,,,,,,,,,,,,1:45,16:32:28.03,,Top,2025-09-08,2025-09-08T21:32:28.0374784Z,21:32:28.03,-3.734051,-19.3156,-0.090871,84.69479,0.409574,-15.37895,28.28056,-19.25077,-8.38162,7.04327,8.62543,-134.40177,-0.83062,-1.5419,50.0,6.06604
-29.952884,GroundBall,Sinker,NEB,4865,1,,,,"Newhan, Nico",814552,Right,NEB,-78.373117,,,,"Fikes, Trey ",10277361,NEB,,,,Right,2.55072,3.5989,-0.6623,2025-09-08,-100.624243,6.94303,90.11435,,108.41452,6.03402,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,0.045236,Low,Low,,,2.55111,-25.45418,,,,,,,,3.60012,-79.55904,,,,,,,,-0.66021,-135.69562,,,,,,,,NEB,4865,0.560699,19.4319,-2.932516,14.93387,4,Undefined,3.12989,Team,TeamExclusive,2025-09-08T16:32:44.0615936-05:00,3.5989,,,0,0,1,FoulBallNotFieldable,,,,High,High,101,High,54.46927,-132.68137,14.01508,6.01055,-3.16254,-8.7035,-1.94264,6.58952,-9.5588,5bff3fe0-8cfb-11f0-a6e0-75560cc6e930,"Ziola, Jace ",1000355275,Undefined,NEB,Right,2,3.16369,0.8506,14717db6-55e8-48d4-bccb-ee1b0ce9766f,Undefined,,,,,6.0117,1.9493,90.74299,0,7.82049,234.505453,2227.48554,UNebraska,0,v3,Undefined,Fastball,,,,,,,,,,,,,,1:45,16:32:44.06,,Top,2025-09-08,2025-09-08T21:32:44.0615936Z,21:32:44.06,-4.943192,-18.83977,-1.378023,82.9225,0.418273,-19.1176,28.03016,-17.40699,-10.88119,8.405,5.94325,-131.73381,-3.75098,-1.7308,50.0,5.89369
52.530525,Popup,Changeup,NEB,4865,1,,,,"Newhan, Nico",814552,Right,NEB,160.349958,,,,"Fikes, Trey ",10277361,NEB,,,,Right,1.45013,2.91098,-0.18728,2025-09-08,149.966617,160.75581,82.01962,,61.98804,6.42621,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,3.600776,Medium,High,329.530746,5057.646829,1.44745,-47.80223,-2.6177,3.22206,-1.59053,0.51795,-0.06978,-0.00219,0.00092,2.91306,72.08175,-27.36924,2.4195,0.94377,-0.99881,0.37361,-0.06553,0.00444,-0.18589,27.62862,-7.2434,1.21356,0.74697,-0.76397,0.29256,-0.05243,0.00364,NEB,4865,0.10649,18.55501,-3.2543,7.15933,4,Undefined,71.17244,Team,TeamExclusive,2025-09-08T16:33:02.6856448-05:00,58.59447,,,0,0,1,FoulBallNotFieldable,,,,High,High,102,High,54.0764,-120.10749,12.0405,5.82224,-0.45613,-13.08795,-1.63918,6.63552,-7.64704,6727d8f0-8cfb-11f0-a6e0-75560cc6e930,"Ziola, Jace ",1000355275,Undefined,NEB,Right,3,2.85115,0.19785,0c75ac11-0f59-4f2c-9a09-37e4e384819e,Undefined,,-102.74428,52.90323,39.28879,5.81972,1.64618,82.1576,0,7.20615,252.593135,2028.339705,UNebraska,1,v3,Undefined,ChangeUp,,,,,,,,,,,,,,2:30,16:33:02.68,,Top,2025-09-08,2025-09-08T21:33:02.6856448Z,21:33:02.68,-6.48424,-33.60966,-0.182219,74.95144,0.459554,-15.29408,24.08099,-26.17591,-10.67091,4.185,6.11467,-119.28739,-1.34757,-1.42207,50.0,5.79153
,,Changeup,NEB,4865,1,,,,"Newhan, Nico",814552,Right,NEB,,-1.0121,2.16146,1.39719,"Fikes, Trey ",10277361,NEB,High,Low,Medium,Right,,,,2025-09-08,,,80.84707,1.941402,,6.55219,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865,-1.524623,19.83722,-5.11307,11.7756,4,Undefined,,Team,TeamExclusive,2025-09-08T16:33:21.8530000-05:00,,,,0,0,1,BallCalled,,,,High,High,103,High,53.94938,-117.97602,11.38023,5.81762,-1.94584,-11.32361,-1.70323,10.33324,-8.20011,72980250-8cfb-11f0-a6e0-75560cc6e930,"Ziola, Jace ",1000355275,Undefined,NEB,Right,4,2.4497,-1.33606,6ca0f9f6-f648-4001-9859-ee7018faf7b3,Undefined,,,,,5.81647,1.71203,80.91525,0,7.08767,242.379094,2073.648482,UNebraska,2,v3,Undefined,ChangeUp,-4.21182,4.61948,1.51137,42.66482,-4.17187,59.50456,-2.96388,4.67885,17.45584,-15.16709,1.53131,0.10301,-0.96496,2:00,16:33:21.85,,Top,2025-09-08,2025-09-08T21:33:21.8530000Z,21:33:21.85,-6.618086,-30.18458,-0.924673,73.82759,0.466219,-16.40022,22.76046,-22.64721,-11.82339,6.86819,9.78243,-117.21162,-2.70644,-1.36544,50.0,5.7395
,,Sinker,NEB,4865,2,,,,"Newhan, Nico",814552,Right,NEB,,,,,"Fikes, Trey ",10277361,NEB,,,,Right,,,,2025-09-08,,,91.62149,,,5.84869,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865,0.356034,17.30261,-2.743803,12.07977,4,Undefined,,Team,TeamExclusive,2025-09-08T16:33:37.9203584-05:00,,,,0,0,1,BallCalled,,,,High,High,104,High,54.6529,-135.21046,14.12405,5.97402,-1.19502,-10.03386,-1.9661,6.26285,-8.72185,7c270fa0-8cfb-11f0-a6e0-75560cc6e930,"Ziola, Jace ",1000355275,Undefined,NEB,Right,5,3.78414,0.86378,095ae396-0a77-417f-892b-10807ca1d411,Undefined,,,,,5.97437,1.97362,92.45781,0,7.84192,237.39014,2402.789166,UNebraska,2,v3,Undefined,Fastball,,,,,,,,,,,,,,2:00,16:33:37.92,,Top,2025-09-08,2025-09-08T21:33:37.9203584Z,21:33:37.92,-4.370029,-20.5919,-0.509737,84.61589,0.411393,-17.4437,28.24811,-20.06771,-9.53189,6.61536,5.6604,-134.23486,-1.88809,-1.7602,50.0,5.92078
,,Sinker,NEB,4865,3,,,,"Newhan, Nico",814552,Right,NEB,,,,,"Fikes, Trey ",10277361,NEB,,,,Right,,,,2025-09-08,,,92.19487,,,6.184,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865,-1.338323,17.27918,-4.44519,15.20186,4,Strikeout,,Team,TeamExclusive,2025-09-08T16:33:57.5471616-05:00,,,,0,0,1,StrikeCalled,,,,High,High,105,High,54.31848,-135.04887,13.84451,5.91511,-6.09981,-7.97465,-2.11037,10.29325,-9.24649,87d81290-8cfb-11f0-a6e0-75560cc6e930,"Ziola, Jace ",1000355275,Undefined,NEB,Right,6,2.08758,-0.55568,cda83d7e-60dd-4451-a5d5-af25242974e1,Undefined,,,,,5.91683,2.11747,92.59703,0,7.66588,230.59586,2362.111636,UNebraska,2,v3,Undefined,Fastball,,,,,,,,,,,,,,1:45,16:33:57.54,,Top,2025-09-08,2025-09-08T21:33:57.5471616Z,21:33:57.54,-5.832395,-17.06465,-2.597171,84.93115,0.408834,-18.49298,27.68901,-15.94929,-10.0969,8.85847,9.69994,-134.16053,-6.61151,-1.78966,50.0,5.7112
,,Changeup,NEB,4865,0,,,,"Sanderson, Case",806508,Left,NEB,,,,,"Fikes, Trey ",10277361,NEB,,,,Right,,,,2025-09-08,,,84.08743,,,6.53506,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865,-0.747006,20.09253,-4.387812,9.39697,4,Undefined,,Team,TeamExclusive,2025-09-08T16:34:29.3421056-05:00,,,,1,0,2,StrikeCalled,,,,High,High,106,High,53.96821,-122.33213,11.38335,5.63023,-2.97949,-11.82659,-1.81727,9.17398,-8.78746,9accac30-8cfb-11f0-a6e0-75560cc6e930,"Ziola, Jace ",1000355275,Undefined,NEB,Right,1,1.91912,-0.5333,1b8a4070-7bc6-4541-bbfc-628645f5f894,Undefined,,,,,5.62875,1.82516,83.79519,0,6.69422,247.778911,2160.722729,UNebraska,0,v3,Undefined,ChangeUp,,,,,,,,,,,,,,2:15,16:34:29.34,,Top,2025-09-08,2025-09-08T21:34:29.3421056Z,21:34:29.34,-6.881355,-29.39159,-1.369665,77.10097,0.448253,-17.57492,22.7667,-23.65319,-11.68323,5.66437,8.60215,-121.59139,-3.74908,-1.52809,50.0,5.52077
,,Sinker,NEB,4865,0,,,,"Sanderson, Case",806508,Left,NEB,,,,,"Fikes, Trey ",10277361,NEB,,,,Right,,,,2025-09-08,,,91.28425,,,6.01297,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865,-0.153998,13.91509,-2.654095,14.54343,4,Undefined,,Team,TeamExclusive,2025-09-08T16:34:46.5925632-05:00,,,,1,0,2,BallCalled,,,,High,High,107,High,54.4889,-133.80308,12.77233,5.95678,-0.88755,-8.97241,-2.11168,6.03719,-7.0294,a512fb90-8cfb-11f0-a6e0-75560cc6e930,"Ziola, Jace ",1000355275,Undefined,NEB,Right,2,4.06037,0.81664,1a2cf8f8-38b8-45ab-ae62-d7e08d177df2,Undefined,,,,,5.95806,2.11761,91.47956,0,7.1641,225.644035,2323.303212,UNebraska,1,v3,Undefined,Fastball,,,,,,,,,,,,,,1:30,16:34:46.59,,Top,2025-09-08,2025-09-08T21:34:46.5925632Z,21:34:46.59,-3.856759,-18.37005,-0.395561,84.31545,0.412913,-14.05879,25.54466,-17.94481,-7.76949,7.86371,5.56402,-132.94332,-1.49151,-1.91645,50.0,5.91674
,,Changeup,NEB,4865,1,,,,"Sanderson, Case",806508,Left,NEB,,,,,"Fikes, Trey ",10277361,NEB,,,,Right,,,,2025-09-08,,,83.94112,,,6.57087,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865,0.885129,18.30281,-2.441853,10.63717,4,Undefined,,Team,TeamExclusive,2025-09-08T16:35:05.2263424-05:00,,,,1,0,2,BallCalled,,,,High,High,108,High,53.9317,-121.96921,11.18531,5.77199,-1.56613,-11.48507,-1.95749,5.00432,-7.64807,b0309820-8cfb-11f0-a6e0-75560cc6e930,"Ziola, Jace ",1000355275,Undefined,NEB,Right,3,2.75332,1.25031,9816d612-dd7f-4094-9bd4-9c5f33c54eb2,Undefined,,,,,5.77087,1.96483,83.371,0,6.53886,242.609267,2079.546436,UNebraska,1,v3,Undefined,ChangeUp,,,,,,,,,,,,,,2:00,16:35:05.22,,Top,2025-09-08,2025-09-08T21:35:05.2263424Z,21:35:05.22,-6.040777,-28.28671,-0.719655,76.83214,0.449034,-15.29614,22.37061,-22.97014,-10.21418,6.14603,4.50978,-121.24595,-2.30878,-1.80369,50.0,5.70935
65.761419,,Sinker,NEB,4865,2,,,,"Sanderson, Case",806508,Left,NEB,,,,,"Fikes, Trey ",10277361,NEB,,,,Right,2.49626,1.52957,-0.11406,2025-09-08,-41.268033,,91.92753,,86.12808,6.09147,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,,Undefined,Low,,5148.919331,2.49625,38.97912,-13.89567,4.04545,-0.67522,-0.41591,0.55955,-0.26376,0.04624,1.52957,115.18488,-30.28504,4.03278,-0.78232,0.11079,0.00152,-0.00667,0.00128,-0.11406,-34.2056,-2.01557,1.38661,-0.25535,-0.29964,0.37406,-0.17607,0.03096,NEB,4865,-1.063535,14.42709,-3.65668,14.48906,4,Undefined,68.74691,Team,TeamExclusive,2025-09-08T16:35:23.2930304-05:00,119.5651,,,1,0,2,FoulBallNotFieldable,,,,High,High,109,High,54.41236,-134.66176,13.23714,5.99819,-5.57584,-8.41531,-2.15076,8.46255,-7.70383,baefc100-8cfb-11f0-a6e0-75560cc6e930,"Ziola, Jace ",1000355275,Undefined,NEB,Right,4,2.29591,-0.0295,b3c6ee94-1084-471a-b9ef-0d6229bd797a,Undefined,,,,,5.9993,2.15544,92.20556,0,7.22034,226.839262,2358.080554,UNebraska,1,v3,Undefined,Fastball,,,,,,,,,,,,,,1:30,16:35:23.29,,Top,2025-09-08,2025-09-08T21:35:23.2930304Z,21:35:23.29,-5.761239,-17.9654,-2.378818,84.98521,0.410023,-15.40767,26.47428,-16.83061,-8.42587,8.39075,7.95606,-133.79148,-6.1291,-1.88091,50.0,5.80581
,,Four-Seam,NEB,4865,2,,,,"Sanderson, Case",806508,Left,NEB,,,,,"Fikes, Trey ",10277361,NEB,,,,Right,,,,2025-09-08,,,92.69996,,,6.10484,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865,0.019428,8.7528,-1.556612,12.81658,4,Undefined,,Team,TeamExclusive,2025-09-08T16:35:57.0962432-05:00,,,,1,0,2,BallCalled,,,,High,High,110,High,54.39683,-135.42216,12.60366,6.19911,3.59464,-10.01308,-1.84076,3.57656,-4.52176,cf0274d0-8cfb-11f0-a6e0-75560cc6e930,"Ziola, Jace ",1000355275,Undefined,NEB,Right,5,6.00523,1.13392,bc4c6c7f-284a-4d59-81ae-9bc0aa0724cd,Undefined,,,,,6.1997,1.84445,92.55426,0,7.06969,216.192104,2088.593888,UNebraska,2,v3,Undefined,Fastball,,,,,,,,,,,,,,1:15,16:35:57.09,,Top,2025-09-08,2025-09-08T21:35:57.0962432Z,21:35:57.09,-2.082712,-19.09926,1.509821,85.48457,0.406607,-9.04352,25.20731,-20.02615,-4.85831,6.52603,3.28205,-134.60125,2.94246,-1.72908,50.0,6.30555
,,Sinker,NEB,4865,3,,,,"Sanderson, Case",806508,Left,NEB,,,,,"Fikes, Trey ",10277361,NEB,,,,Right,,,,2025-09-08,,,91.29996,,,6.13168,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865,0.301373,13.62473,-2.152928,13.89233,4,Walk,,Team,TeamExclusive,2025-09-08T16:36:21.8677248-05:00,,,,1,0,2,BallCalled,,,,High,High,111,High,54.37124,-133.17041,11.87986,5.92873,1.10419,-9.45366,-1.96511,4.85727,-6.78129,ddbe1fb0-8cfb-11f0-a6e0-75560cc6e930,"Ziola, Jace ",1000355275,Undefined,NEB,Right,6,4.77318,1.11476,c93eccb9-6426-4593-8424-ce8ffbae2f03,Undefined,,,,,5.92963,1.97035,90.99482,0,6.68111,226.28789,2141.949176,UNebraska,2,v3,Undefined,Fastball,,,,,,,,,,,,,,1:30,16:36:21.86,,Top,2025-09-08,2025-09-08T21:36:21.8677248Z,21:36:21.86,-3.113455,-19.00985,0.462372,84.3137,0.412842,-13.56259,23.75972,-18.90732,-7.51422,7.35028,4.41077,-132.38822,0.48174,-1.81255,50.0,5.95484
11.82119,LineDrive,Changeup,NEB,4865,0,,,,"Miller, Miken",1000072776,Left,NEB,32.139704,,,,"Fikes, Trey ",10277361,NEB,,,,Right,2.22146,1.78803,-0.06051,2025-09-08,26.674766,176.63133,82.07921,,95.38789,6.54215,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,1.551909,High,High,273.096748,2401.483168,2.22145,122.36136,-22.9081,4.61535,-1.14755,0.41888,-0.22338,0.08498,-0.01385,1.78803,28.66011,-22.13718,2.49353,-0.53462,0.13213,-0.03903,0.01108,-0.00159,-0.06051,61.47308,1.14157,-1.7741,0.73344,-0.38302,0.21998,-0.08504,0.014,NEB,4865,-0.331695,15.16505,-3.086493,7.07323,4,Undefined,173.63534,Team,TeamExclusive,2025-09-08T16:36:51.0370816-05:00,11.75524,,,1,0,3,InPlay,,,,High,High,112,High,53.96254,-119.07076,10.14748,5.66217,-2.77553,-12.95071,-1.56024,6.29535,-6.31325,ef39ade0-8cfb-11f0-a6e0-75560cc6e930,"Ziola, Jace ",1000355275,Undefined,NEB,Right,1,1.65916,-0.00518,41a57e7b-b741-41c0-a2b0-190b98deb913,Single,,95.52932,11.25083,54.53549,5.6602,1.56468,81.41767,0,5.82758,248.650116,1945.882256,UNebraska,0,v3,LineDrive,ChangeUp,,,,,,,,,,,,,,2:15,16:36:51.03,,Top,2025-09-08,2025-09-08T21:36:51.0370816Z,21:36:51.03,-7.570313,-33.63659,-1.304054,75.59009,0.45922,-12.6265,20.29496,-25.90141,-8.79989,4.37166,5.87396,-118.39344,-3.63995,-1.35718,50.0,5.55511
