GameUID,PositionAt110X,HitTrajectoryXc8,ThrowPositionZ,PitcherTeam,CatcherThrowLocationConfidence,PAofInning,PitchTrajectoryXc1,MeasuredDuration,PitchTrajectoryYc0,HitTrajectoryZc0,HitTrajectoryXc5,RunsScored,PitchReleaseConfidence,ThrowTrajectoryYc2,TaggedPitchType,HitTrajectoryYc0,ExchangeTime,ThrowTrajectoryYc1,Stadium,PitchLocationConfidence,RelSide,Balls,Extension,ContactPositionZ,ThrowTrajectoryXc0,vy0,PitchTrajectoryZc0,ThrowTrajectoryXc2,HitTrajectoryZc6,ZoneSpeed,ThrowSpeed,Strikes,VertBreak,AutoHitType,HitTrajectoryZc3,HitTrajectoryYc6,SpinAxis,AutoPitchType,CatchPositionY,HitTrajectoryZc5,PitchUID,PitcherId,ThrowPositionX,HorzApprAngle,BatterSide,League,Inning,PitchMovementConfidence,PitcherThrows,Time,InducedVertBreak,ThrowTrajectoryXc1,ThrowTrajectoryYc0,ContactPositionY,CatcherTeam,PlateLocSide,HitTrajectoryZc8,HitTrajectoryZc4,PitchLastMeasuredX,Bearing,PitchCall,PitchNo,y0,BatterId,HomeTeam,CatcherThrows,ThrowTrajectoryZc0,PopTime,HitTrajectoryYc2,HitTrajectoryYc5,PlayID,PitcherSet,CatchPositionZ,PitchofPA,HitTrajectoryXc7,HitTrajectoryYc3,ZoneTime,LocalDateTime,HitLandingConfidence,HorzRelAngle,HitTrajectoryYc4,Level,AwayTeam,MaxHeight,HitSpinAxis,HitTrajectoryZc1,PitchTrajectoryXc0,Notes,HitLaunchConfidence,GameID,HitTrajectoryXc4,Pitcher,ThrowPositionY,HitTrajectoryXc6,KorBB,GameForeignID,ThrowTrajectoryZc1,PitchLastMeasuredY,TimeToBase,pfxx,z0,LastTrackedDistance,AwayTeamForeignID,CatcherId,CatcherThrowReleaseConfidence,PitchTrajectoryZc2,HitTrajectoryZc2,VertApprAngle,HitTrajectoryYc8,UTCTime,HitTrajectoryYc1,PlateLocHeight,OutsOnPlay,HomeTeamForeignID,ExitSpeed,ContactPositionX,HitTrajectoryXc3,Direction,CatchPositionX,CatcherThrowCatchConfidence,EffectiveVelo,SpeedDrop,Tilt,Date,PitchTrajectoryYc1,RelHeight,UTCDate,PitchTrajectoryXc2,RelSpeed,HitTrajectoryXc2,BasePositionY,TaggedHitType,Outs,ay0,vz0,BatterTeam,BasePositionX,HitTrajectoryXc1,pfxz,Distance,VertRelAngle,BasePositionZ,PositionAt110Z,PositionAt110Y,HitTrajectoryZc7,Batter,ax0,HorzBreak,PitchTrajectoryZc1,x0,Angle,PitchTrajectoryYc2,ThrowTrajectoryZc2,HitTrajectoryXc0,PitchLastMeasuredZ,az0,System,Catcher,Top/Bottom,PlayResult,SpinRate,HitSpinRate,vx0,UTCDateTime,HangTime,HitTrajectoryYc7
4fb6d09f-56e7-430b-b4ad-8372cf8d0382,,,,NEB,,2,-129.13218,,5.11034,,,0,High,,Fastball,,,,UNebraska,High,2.77517,0,6.36982,,,-128.22986,-2.7658,,,80.39389,,0,-27.17545,,,,250.535895,Sinker,,,0baa4dc0-8aa6-11f0-b24e-39676dc8d56a,806472,,-0.383698,Left,Team,2,High,Right,17:17:00.65,8.21225,,,,NEB,0.76912,,,,,StrikeCalled,50,50.0,806508,NEB,Right,,,,,938fc757-1396-4e43-b67a-1ec233a99cd6,Undefined,,1,,,0.428151,2025-09-05T17:17:00.6589440-05:00,,-3.971577,,TeamExclusive,NEB,,,,54.13122,,,20250905-UNebraska-Private-1,,"Harrahill, Ryan",,,Undefined,,,,,-11.43603,5.03036,,4865,10081852,,-9.45943,,-6.017454,,22:17:00.65,,2.00657,0,4865,,,,,,,88.03529,8.03914,2:15,2025-09-05,-2.1054,5.10859,2025-09-05,14.05287,88.43303,,,Undefined,1,28.10575,-2.877,NEB,,,4.92051,,-0.907779,,,,,"Sanderson, Case",-18.91886,19.85288,8.70697,-2.49602,,-12.01698,,,,-24.03395,v3,"Worthley, Jeter",Bottom,Undefined,1968.23019,,8.09959,2025-09-05T22:17:00.6589440Z,,
4fb6d09f-56e7-430b-b4ad-8372cf8d0382,,,,NEB,,2,-134.91703,,5.76221,,,0,High,,Fastball,,,,UNebraska,High,2.27267,0,6.28516,,,-133.95264,-2.26456,,,83.8157,,1,-18.53513,,,,231.756428,Sinker,,,13ed7a20-8aa6-11f0-b24e-39676dc8d56a,806472,,-1.743413,Right,Team,2,High,Right,17:17:14.52,13.99934,,,,NEB,-0.69334,,,,,StrikeCalled,51,50.0,831357,NEB,Right,,,,,a3a62f2a-a325-4399-9ee8-2a176788ec9c,Undefined,,2,,,0.410528,2025-09-05T17:17:14.5236480-05:00,,-4.685579,,TeamExclusive,NEB,,,,54.2148,,,20250905-UNebraska-Private-1,,"Harrahill, Ryan",,,Undefined,,,,,-9.8091,5.67682,,4865,10081852,,-8.85109,,-4.584759,,22:17:14.52,,3.24865,0,4865,,,,,,,91.81446,8.69248,1:45,2025-09-05,-2.44261,5.76355,2025-09-05,15.38019,92.50818,,,Undefined,1,30.76037,-3.00456,NEB,,,7.89622,,-1.049138,,,,,"Kelley, Carter",-17.70218,16.34611,10.83254,-1.93364,,-8.96199,,,,-17.92398,v3,"Worthley, Jeter",Bottom,Undefined,1935.884821,,10.27754,2025-09-05T22:17:14.5236480Z,,
4fb6d09f-56e7-430b-b4ad-8372cf8d0382,,,,NEB,,2,-133.88865,,5.88407,,,0,High,,Fastball,,,,UNebraska,High,2.16891,0,6.04819,,,-132.87799,-2.16041,,,83.27145,,1,-20.84446,,,,234.799908,Sinker,,,1cc852a0-8aa6-11f0-b24e-39676dc8d56a,806472,,-3.984337,Right,Team,2,High,Right,17:17:29.36,12.50261,,,,NEB,-2.85933,,,,,BallCalled,52,50.0,831357,NEB,Right,,,,,1ea537a9-7340-454d-967a-5b4ea4a2f469,Undefined,,3,,,0.415624,2025-09-05T17:17:29.3679104-05:00,,-6.845521,,TeamExclusive,NEB,,,,54.45157,,,20250905-UNebraska-Private-1,,"Harrahill, Ryan",,,Undefined,,,,,-10.24044,5.84656,,4865,10081852,,-9.09219,,-4.275269,,22:17:29.36,,3.82918,0,4865,,,,,,,90.68889,8.87174,1:45,2025-09-05,-0.79051,5.88453,2025-09-05,15.14125,92.14319,,,Undefined,1,30.28249,-1.45752,NEB,,,6.86378,,-0.341373,,,,,"Kelley, Carter",-18.18438,16.07611,15.84979,-1.64157,,-9.99289,,,,-19.98578,v3,"Worthley, Jeter",Bottom,Undefined,1840.320812,,15.2429,2025-09-05T22:17:29.3679104Z,,
4fb6d09f-56e7-430b-b4ad-8372cf8d0382,,,,NEB,,2,-126.48909,,5.17583,,,0,High,,Fastball,,,,UNebraska,High,2.63928,1,6.31251,,,-125.59734,-2.62918,,,78.79257,,2,-28.29982,,,,249.477706,Changeup,,,24bebe90-8aa6-11f0-b24e-39676dc8d56a,806472,,-2.451966,Right,Team,2,High,Right,17:17:42.68,8.64851,,,,NEB,-1.25787,,,,,BallCalled,53,50.0,831357,NEB,Right,,,,,9a0d5d2f-5de3-4774-a8ec-b6d10e659647,Undefined,,4,,,0.437491,2025-09-05T17:17:42.6894336-05:00,,-5.992018,,TeamExclusive,NEB,,,,54.18808,,,20250905-UNebraska-Private-1,,"Harrahill, Ryan",,,Undefined,,,,,-11.90548,5.13821,,4865,10081852,,-9.45259,,-5.617108,,22:17:42.68,,2.53474,0,4865,,,,,,,86.15599,8.09459,2:15,2025-09-05,-0.72903,5.17388,2025-09-05,13.4189,86.88716,,,Undefined,1,26.8378,-1.53545,NEB,,,4.97768,,-0.303184,,,,,"Kelley, Carter",-18.90517,19.71399,13.01511,-2.20716,,-12.13489,,,,-24.26977,v3,"Worthley, Jeter",Bottom,Undefined,1837.64827,,12.38694,2025-09-05T22:17:42.6894336Z,,
4fb6d09f-56e7-430b-b4ad-8372cf8d0382,,,,NEB,,2,-126.58049,,5.06633,,,0,High,,Fastball,,,,UNebraska,High,2.80745,2,6.31704,,,-125.70642,-2.79913,,,79.27069,,2,-32.23049,,,,260.439486,Changeup,,,2df91c30-8aa6-11f0-b24e-39676dc8d56a,806472,,-1.973279,Right,Team,2,High,Right,17:17:58.22,4.58252,,,,NEB,-0.67035,,,,,BallCalled,54,50.0,831357,NEB,Right,,,,,c943da1a-29eb-40e0-aa5c-be35ba5a4298,Undefined,,5,,,0.436689,2025-09-05T17:17:58.2285312-05:00,,-5.561544,,TeamExclusive,NEB,,,,54.18579,,,20250905-UNebraska-Private-1,,"Harrahill, Ryan",,,Undefined,,,,,-11.95934,4.94806,,4865,10081852,,-9.5337,,-7.360309,,22:17:58.22,,1.1196,0,4865,,,,,,,86.31419,7.59939,2:45,2025-09-05,-3.11372,5.06322,2025-09-05,13.17056,86.87008,,,Undefined,1,26.34112,-4.01478,NEB,,,3.14835,,-1.358788,,,,,"Kelley, Carter",-19.06739,19.93367,12.09536,-2.40827,,-13.57724,,,,-27.15448,v3,"Worthley, Jeter",Bottom,Undefined,2005.594804,,11.46265,2025-09-05T22:17:58.2285312Z,,
4fb6d09f-56e7-430b-b4ad-8372cf8d0382,,,,NEB,,2,-131.47456,,5.19841,,,0,High,,Fastball,,,,UNebraska,High,2.88617,3,6.3236,,,-130.58245,-2.87824,,,82.32229,,2,-24.4108,,,,243.095262,Sinker,,,373ec470-8aa6-11f0-b24e-39676dc8d56a,806472,,-2.968,Right,Team,2,High,Right,17:18:13.73,9.65115,,,,NEB,-1.24577,,,,,BallCalled,55,50.0,831357,NEB,Right,,,,,a0600950-c95c-460b-bd79-f8f9fa52e6fe,Undefined,,6,,,0.420055,2025-09-05T17:18:13.7316352-05:00,,-5.984177,,TeamExclusive,NEB,,,,54.17768,,,20250905-UNebraska-Private-1,,"Harrahill, Ryan",,,Walk,,,,,-10.38016,5.07255,,4865,10081852,,-8.94471,,-6.12855,,22:18:13.73,,1.73286,0,4865,,,,,,,89.73218,8.00873,2:00,2025-09-05,-3.594,5.19761,2025-09-05,13.98994,90.33102,,,Undefined,1,27.97988,-4.30095,NEB,,,5.80296,,-1.544394,,,,,"Kelley, Carter",-17.88942,16.79489,13.56817,-2.45473,,-11.08654,,,,-22.17307,v3,"Worthley, Jeter",Bottom,Undefined,2156.16427,,12.99779,2025-09-05T22:18:13.7316352Z,,
4fb6d09f-56e7-430b-b4ad-8372cf8d0382,,,,NEB,,3,-123.52949,,5.02475,,,0,High,,ChangeUp,,,,UNebraska,High,2.74398,0,6.49624,,,-122.70098,-2.73498,,,77.30068,,0,-30.14761,,,,249.097683,Changeup,,,4a846440-8aa6-11f0-b24e-39676dc8d56a,806472,,-3.330919,Left,Team,2,High,Right,17:18:46.04,8.28941,,,,NEB,-1.83444,,,,,BallCalled,56,50.0,806508,NEB,Right,,,,,3f552275-6208-46d4-912a-974175614e1b,Undefined,,1,,,0.446217,2025-09-05T17:18:46.0401152-05:00,,-6.614964,,TeamExclusive,NEB,,,,54.00472,,,20250905-UNebraska-Private-1,,"Harrahill, Ryan",,,Undefined,,,,,-11.42178,4.90989,,4865,10081852,,-8.66064,,-7.069132,,22:18:46.04,,1.20356,0,4865,,,,,,,84.47105,7.67595,2:15,2025-09-05,-3.13533,5.02258,2025-09-05,12.7352,84.97663,,,Undefined,1,25.47041,-3.92697,NEB,,,5.16776,,-1.413705,,,,,"Sanderson, Case",-17.32128,18.2534,14.09823,-2.28556,,-12.16855,,,,-24.3371,v3,"Worthley, Jeter",Bottom,Undefined,1911.368425,,13.5348,2025-09-05T22:18:46.0401152Z,,
4fb6d09f-56e7-430b-b4ad-8372cf8d0382,,,,NEB,,3,-127.42461,,5.05025,,,0,High,,Fastball,,,,UNebraska,High,2.79993,1,6.36177,,,-126.51562,-2.79103,,,79.2461,,0,-27.24061,,,,247.456825,Sinker,,,57ab1740-8aa6-11f0-b24e-39676dc8d56a,806472,,-1.205017,Left,Team,2,High,Right,17:19:08.11,9.18189,,,,NEB,0.10346,,,,,BallCalled,57,50.0,806508,NEB,Right,,,,,07ee2090-6f46-4155-a725-aad3eb4284e5,Undefined,,2,,,0.434366,2025-09-05T17:19:08.1117184-05:00,,-4.646861,,TeamExclusive,NEB,,,,54.13908,,,20250905-UNebraska-Private-1,,"Harrahill, Ryan",,,Undefined,,,,,-11.28158,4.94939,,4865,10081852,,-9.06393,,-6.322796,,22:19:08.11,,1.67457,0,4865,,,,,,,86.77569,8.11,2:15,2025-09-05,-2.71427,5.04884,2025-09-05,13.94201,87.35611,,,Undefined,1,27.88401,-3.47358,NEB,,,5.52721,,-1.19569,,,,,"Sanderson, Case",-18.12786,19.07481,10.11494,-2.47093,,-11.64632,,,,-23.29263,v3,"Worthley, Jeter",Bottom,Undefined,2028.438673,,9.52399,2025-09-05T22:19:08.1117184Z,,
4fb6d09f-56e7-430b-b4ad-8372cf8d0382,-100.79269,0.0199,,NEB,,3,-130.72941,,5.04867,-0.44528,-0.8931,0,High,,Fastball,2.64348,,,UNebraska,High,2.75971,2,6.22711,-0.44531,,-129.80582,-2.75239,,0.15048,81.45816,,0,-25.19179,FlyBall,-0.69757,-0.084,245.630338,Sinker,,-0.26556,62e25650-8aa6-11f0-b24e-39676dc8d56a,806472,,-0.87863,Left,Team,2,High,Right,17:19:26.99,9.4478,,,2.64348,NEB,0.42372,0.00535,0.3456,,-156.113621,FoulBallNotFieldable,58,50.0,806508,NEB,Right,,,-27.85076,0.23873,c6d56ecd-0859-4e4f-abf4-c6faa61cc260,Undefined,,3,-0.17031,3.65998,0.423602,2025-09-05T17:19:26.9900800-05:00,Low,-4.180439,-0.83122,TeamExclusive,NEB,26.8977,6.43587,-36.29151,54.27517,,High,20250905-UNebraska-Private-1,0.68335,"Harrahill, Ryan",,0.56082,Undefined,,,,,-10.72036,5.01613,53.32239,4865,10081852,,-9.11056,3.63875,-4.989864,-0.00349,22:19:26.99,49.06333,2.71309,0,4865,71.3425,1.84262,0.05124,-156.880219,,,88.98085,8.06422,2:15,2025-09-05,-0.6117,5.04773,2025-09-05,14.07125,89.52238,6.42773,,Undefined,1,28.1425,-1.37156,NEB,,-85.00751,5.30729,169.28095,-0.254359,,-44.05482,25.06144,-0.04527,"Sanderson, Case",-18.22112,18.33682,9.3418,-2.45562,27.962675,-11.57668,,1.84276,,-23.15337,v3,"Worthley, Jeter",Bottom,Undefined,2199.685995,2901.725437,8.74381,2025-09-05T22:19:26.9900800Z,2.261345,0.02561
4fb6d09f-56e7-430b-b4ad-8372cf8d0382,,,,NEB,,3,-131.14129,,4.95999,,,0,High,,Fastball,,,,UNebraska,High,2.92636,2,6.17097,,,-130.17291,-2.91601,,,81.72681,,1,-35.92592,,,,276.467303,Sinker,,,6fe66620-8aa6-11f0-b24e-39676dc8d56a,806472,,0.988879,Left,Team,2,High,Right,17:19:48.81,-1.31012,,,,NEB,2.02707,,,,,BallCalled,59,50.0,806508,NEB,Right,,,,,b64e0e93-fd85-4b43-ae97-cb481833e194,Undefined,,4,,,0.423456,2025-09-05T17:19:48.8101376-05:00,,-2.92937,,TeamExclusive,NEB,,,,54.33139,,,20250905-UNebraska-Private-1,,"Harrahill, Ryan",,,Undefined,,,,,-11.98993,4.89145,,4865,10081852,,-10.21047,,-7.243357,,22:19:48.81,,1.41446,0,4865,,,,,,,89.01138,7.94716,3:15,2025-09-05,-1.53176,4.95387,2025-09-05,14.60572,89.67397,,,Undefined,1,29.21144,-2.60325,NEB,,,-0.08669,,-0.589883,,,,,"Sanderson, Case",-20.42093,21.7056,6.41894,-2.71444,,-16.16086,,,,-32.32172,v3,"Worthley, Jeter",Bottom,Undefined,2164.391566,,5.74197,2025-09-05T22:19:48.8101376Z,,
4fb6d09f-56e7-430b-b4ad-8372cf8d0382,,,,NEB,,3,-129.7267,,5.20698,,,0,High,,Fastball,,,,UNebraska,High,2.72962,3,6.1389,,,-128.76568,-2.7188,,,80.67726,,1,-35.4338,,,,273.065792,Sinker,,,7aa20c90-8aa6-11f0-b24e-39676dc8d56a,806472,,1.505314,Left,Team,2,High,Right,17:20:06.79,-0.02909,,,,NEB,2.25097,,,,,BallCalled,60,50.0,806508,NEB,Right,,,,,3858af68-ed05-4184-8c53-41d92893db9d,Undefined,,5,,,0.428254,2025-09-05T17:20:06.7938816-05:00,,-2.538032,,TeamExclusive,NEB,,,,54.36329,,,20250905-UNebraska-Private-1,,"Harrahill, Ryan",,,Walk,,,,,-12.21012,5.23387,,4865,10081852,,-10.17913,,-5.918312,,22:20:06.79,,2.86007,0,4865,,,,,,,88.01414,8.00473,3:00,2025-09-05,1.33407,5.20115,2025-09-05,14.23342,88.68199,,,Undefined,1,28.46685,0.25942,NEB,,,0.20488,,0.661225,,,,,"Sanderson, Case",-20.35827,22.42304,5.448,-2.54648,,-15.91622,,,,-31.83244,v3,"Worthley, Jeter",Bottom,Undefined,2079.023634,,4.76071,2025-09-05T22:20:06.7938816Z,,
4fb6d09f-56e7-430b-b4ad-8372cf8d0382,,,,NEB,,4,-130.60492,,5.04143,,,0,High,,Fastball,,,,UNebraska,High,2.59224,0,6.43949,,,-129.70239,-2.58568,,,81.14351,,0,-19.37477,,,,221.50447,Four-Seam,,,98c9eda0-8aa6-11f0-b24e-39676dc8d56a,806472,,-3.088635,Right,Team,2,High,Right,17:20:57.38,15.1428,,,,NEB,-1.27539,,,,,BallCalled,61,50.0,822405,NEB,Right,,,,,e7c9fb8a-9887-4def-a361-4c6694b1438a,Undefined,,1,,,0.422855,2025-09-05T17:20:57.3885952-05:00,,-5.313716,,TeamExclusive,NEB,,,,54.05963,,,20250905-UNebraska-Private-1,,"Harrahill, Ryan",,,Undefined,,,,,-7.98095,5.02228,,4865,10081852,,-6.74917,,-3.871462,,22:20:57.38,,3.27766,0,4865,,,,,,,89.13797,8.49663,1:30,2025-09-05,-0.33084,5.04288,2025-09-05,14.46779,89.64013,,,Undefined,1,28.93559,-0.89723,NEB,,,8.28646,,-0.163236,,,,,"Jesske, Will",-13.49834,12.35485,11.98038,-2.21856,,-9.0795,,,,-18.15901,v3,"Worthley, Jeter",Bottom,Undefined,1993.053516,,11.55936,2025-09-05T22:20:57.3885952Z,,
4fb6d09f-56e7-430b-b4ad-8372cf8d0382,,,,NEB,,4,-126.39613,,5.11499,,,0,High,,Fastball,,,,UNebraska,High,2.76836,1,6.44632,,,-125.49368,-2.76085,,,78.57937,,0,-39.31191,,,,279.310671,Sinker,,,a2690080-8aa6-11f0-b24e-39676dc8d56a,806472,,-0.272156,Right,Team,2,High,Right,17:21:13.55,-2.33945,,,,NEB,0.68385,,,,,FoulBallNotFieldable,62,50.0,822405,NEB,Right,,,,,5ac4d33c-5362-4217-b61c-5e3b7133e0d3,Undefined,,2,,,0.437634,2025-09-05T17:21:13.5581696-05:00,,-4.256539,,TeamExclusive,NEB,,,,54.05825,,,20250905-UNebraska-Private-1,,"Harrahill, Ryan",,,Undefined,,,,,-12.92324,5.09657,,4865,10081852,,-10.19097,,-7.26116,,22:21:13.55,,1.88793,0,4865,,,,,,,86.12786,7.94255,3:15,2025-09-05,-0.02934,5.11005,2025-09-05,14.00338,86.52192,,,Undefined,1,28.00676,-1.1138,NEB,,,-0.93929,,0.058468,,,,,"Jesske, Will",-20.38195,22.00592,9.17604,-2.47575,,-16.82773,,,,-33.65547,v3,"Worthley, Jeter",Bottom,Undefined,2023.358119,,8.51929,2025-09-05T22:21:13.5581696Z,,
4fb6d09f-56e7-430b-b4ad-8372cf8d0382,94.07714,-0.00041,,NEB,,4,-128.51659,,5.1011,-0.45019,0.22845,1,High,,Fastball,2.11096,,,UNebraska,High,2.62101,1,6.27006,-0.45019,,-127.57003,-2.6145,,-0.06157,79.81722,,1,-27.54305,LineDrive,2.26993,-0.00863,247.984747,Changeup,,0.2669,aebe0ba0-8aa6-11f0-b24e-39676dc8d56a,806472,,-0.668187,Right,Team,2,High,Right,17:21:34.28,8.42426,,,2.11096,NEB,0.52555,-0.0008,-0.89592,,-34.803977,InPlay,63,50.0,822405,NEB,Right,,,-19.60325,0.06146,75ee1168-c591-4e7f-a3d7-432c84f72a00,Undefined,,3,0.00559,1.94882,0.431644,2025-09-05T17:21:34.2859264-05:00,High,-3.872694,-0.34258,TeamExclusive,NEB,15.5299,99.592091,-72.19413,54.23238,,High,20250905-UNebraska-Private-1,-1.20911,"Harrahill, Ryan",,-0.04036,Undefined,,,,,-10.47091,5.01952,232.47462,4865,10081852,,-8.54336,-0.581,-6.07453,-0.0001,22:21:34.28,31.18938,1.9719,0,4865,105.05568,2.86283,5.44785,-28.584194,,,87.32303,8.16965,2:15,2025-09-05,-2.07119,5.09978,2025-09-05,14.31825,87.98688,-25.20835,,LineDrive,1,28.63649,-2.86499,NEB,,132.50025,4.99996,232.83361,-0.901001,,-57.00357,15.36045,0.01002,"Jesske, Will",-17.08671,17.76399,8.5054,-2.34269,11.678595,-12.00749,,2.86283,,-24.01498,v3,"Worthley, Jeter",Bottom,Single,1976.273739,1490.525091,7.94061,2025-09-05T22:21:34.2859264Z,1.924372,0.00111
4fb6d09f-56e7-430b-b4ad-8372cf8d0382,,,,NEB,,5,-125.28984,,5.65027,,,0,High,,ChangeUp,,,,UNebraska,High,2.38193,0,6.5422,,,-124.43079,-2.37393,,,78.31835,,0,-29.1034,,,,247.090046,Changeup,,,ca736610-8aa6-11f0-b24e-39676dc8d56a,806472,,-2.885337,Right,Team,2,High,Right,17:22:20.72,8.31981,,,,NEB,-1.64665,,,,,BallCalled,64,50.0,822403,NEB,Right,,,,,c11ad0b6-87f8-4864-8a97-f5d1eaee71bb,Undefined,,1,,,0.440293,2025-09-05T17:22:20.7274496-05:00,,-5.876945,,TeamExclusive,NEB,,,,53.95835,,,20250905-UNebraska-Private-1,,"Harrahill, Ryan",,,Undefined,,,,,-10.42843,5.44395,,4865,10081852,,-8.10023,,-8.219616,,22:22:20.72,,0.67625,0,4865,,,,,,,85.60759,7.83183,2:15,2025-09-05,-6.13626,5.64846,2025-09-05,13.54879,86.15018,,,Undefined,1,27.09758,-6.87971,NEB,,,5.61504,,-2.760179,,,,,"Stokes, Rhett",-16.20046,16.56725,12.68991,-1.97977,,-11.72556,,,,-23.45113,v3,"Worthley, Jeter",Bottom,Undefined,1841.552054,,12.17632,2025-09-05T22:22:20.7274496Z,,
4fb6d09f-56e7-430b-b4ad-8372cf8d0382,,,,NEB,,5,-130.74168,,5.11975,,,0,High,,Fastball,,,,UNebraska,High,2.60682,1,6.26784,,,-129.7711,-2.59612,,,80.81987,,0,-27.35442,,,,252.792245,Sinker,,,d4258bc0-8aa6-11f0-b24e-39676dc8d56a,806472,,-1.046149,Right,Team,2,High,Right,17:22:36.97,7.43957,,,,NEB,-0.02464,,,,,FoulBallNotFieldable,65,50.0,822403,NEB,Right,,,,,34d3bca7-d5ce-4a2d-b9df-283fa0759a1d,Undefined,,2,,,0.424545,2025-09-05T17:22:36.9770496-05:00,,-4.657924,,TeamExclusive,NEB,,,,54.23185,,,20250905-UNebraska-Private-1,,"Harrahill, Ryan",,,Undefined,,,,,-11.71146,5.18939,,4865,10081852,,-9.8786,,-4.002373,,22:22:36.97,,3.89807,0,4865,,,,,,,88.78319,8.82684,2:30,2025-09-05,2.55959,5.11732,2025-09-05,14.93724,89.64671,,,Undefined,1,29.87448,1.72726,NEB,,,3.88547,,1.146078,,,,,"Stokes, Rhett",-19.75719,20.0697,10.36243,-2.26988,,-12.80962,,,,-25.61924,v3,"Worthley, Jeter",Bottom,Undefined,2069.018972,,9.72054,2025-09-05T22:22:36.9770496Z,,
4fb6d09f-56e7-430b-b4ad-8372cf8d0382,,,,NEB,,5,-127.8704,,5.08233,,,0,High,,Fastball,,,,UNebraska,High,2.6899,1,6.23092,,,-126.92137,-2.68177,,,79.36382,,1,-29.26242,,,,253.436972,Sinker,,,de73ca60-8aa6-11f0-b24e-39676dc8d56a,806472,,-0.600913,Right,Team,2,High,Right,17:22:54.26,7.12445,,,,NEB,0.49408,,,,,BallCalled,66,50.0,822403,NEB,Right,,,,,3ac187fb-250e-4cb6-bbbb-a711b59bfa7e,Undefined,,3,,,0.434154,2025-09-05T17:22:54.2668800-05:00,,-4.154077,,TeamExclusive,NEB,,,,54.27102,,,20250905-UNebraska-Private-1,,"Harrahill, Ryan",,,Undefined,,,,,-11.49556,5.03825,,4865,10081852,,-9.28575,,-5.853415,,22:22:54.26,,2.30149,0,4865,,,,,,,86.81816,8.20648,2:30,2025-09-05,-0.88829,5.08023,2025-09-05,14.15393,87.57031,,,Undefined,1,28.30785,-1.74102,NEB,,,4.17126,,-0.367767,,,,,"Stokes, Rhett",-18.57149,19.72214,9.05347,-2.38868,,-12.71761,,,,-25.43521,v3,"Worthley, Jeter",Bottom,Undefined,2095.279188,,8.43085,2025-09-05T22:22:54.2668800Z,,
4fb6d09f-56e7-430b-b4ad-8372cf8d0382,,,,NEB,,5,-127.40812,,5.1072,,,0,High,,Fastball,,,,UNebraska,High,2.60815,1,6.42464,,,-126.48513,-2.59943,,,78.80026,,1,-26.79757,,,,248.606065,Changeup,,,ec255840-8aa6-11f0-b24e-39676dc8d56a,806472,,0.295485,Right,Team,2,High,Right,17:23:17.24,9.65741,,,,NEB,1.10023,,,,,FoulBallNotFieldable,67,50.0,822403,NEB,Right,,,,,b831fe7f-15d9-46ea-87a9-64935e73c94a,Undefined,,4,,,0.43456,2025-09-05T17:23:17.2451840-05:00,,-3.57446,,TeamExclusive,NEB,,,,54.07716,,,20250905-UNebraska-Private-1,,"Harrahill, Ryan",,,Undefined,,,,,-12.29048,5.1017,,4865,10081852,,-9.83385,,-4.963277,,22:23:17.24,,2.97303,0,4865,,,,,,,86.73698,8.39639,2:15,2025-09-05,0.20716,5.10603,2025-09-05,14.36923,87.19665,,,Undefined,1,28.73846,-0.54981,NEB,,,5.37733,,0.108705,,,,,"Stokes, Rhett",-19.66769,21.38521,7.70353,-2.36216,,-11.78452,,,,-23.56904,v3,"Worthley, Jeter",Bottom,Undefined,2062.790117,,7.07186,2025-09-05T22:23:17.2451840Z,,
4fb6d09f-56e7-430b-b4ad-8372cf8d0382,,,,NEB,,5,-131.92598,,5.77173,,,0,High,,Fastball,,,,UNebraska,High,2.18295,1,6.17961,,,-130.9138,-2.17525,,,81.45079,,2,-16.94773,,,,221.789747,Four-Seam,,,fb018370-8aa6-11f0-b24e-39676dc8d56a,806472,,-1.570459,Right,Team,2,High,Right,17:23:42.23,17.38753,,,,NEB,-0.46817,,,,,StrikeSwinging,68,50.0,822403,NEB,Right,,,,,7075451c-54cc-4922-87ef-9b66a93a96a6,Undefined,,5,,,0.421737,2025-09-05T17:23:42.2313984-05:00,,-4.16647,,TeamExclusive,NEB,,,,54.31863,,,20250905-UNebraska-Private-1,,"Harrahill, Ryan",,,Strikeout,,,,,-8.69284,5.72267,,4865,10081852,,-7.45042,,-3.834295,,22:23:42.23,,3.83718,0,4865,,,,,,,89.37429,8.9658,1:30,2025-09-05,-1.23134,5.77441,2025-09-05,15.40077,90.41659,,,Undefined,1,30.80155,-1.75402,NEB,,,9.4906,,-0.56688,,,,,"Stokes, Rhett",-14.90083,14.44119,9.40495,-1.87424,,-7.95284,,,,-15.90567,v3,"Worthley, Jeter",Bottom,Undefined,2113.862478,,8.91529,2025-09-05T22:23:42.2313984Z,,
